id,userid,tutor,interface,start_state,selection,action,input,correctness,kc_labels,time
1696,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 15:10:37
1697,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},,start new problem,,,,2022-03-01 15:10:37
1698,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},a_value,input change,20,CORRECT,['Extract a value'],2022-03-01 15:10:43
1699,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},b_value,input change,9,CORRECT,['Extract b value'],2022-03-01 15:10:45
1700,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},c_value,input change,1,CORRECT,['Extract c value'],2022-03-01 15:10:46
1701,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},product_ac,input change,20,CORRECT,['Compute a times c for slip and slide'],2022-03-01 15:10:48
1702,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},new_equation,input change,x^2+9x+20,CORRECT,['Identify intermediate trinomial for slip and slide'],2022-03-01 15:11:03
1703,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},new_b_value,input change,9,CORRECT,['Extract b value'],2022-03-01 15:11:06
1704,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},new_c_value,input change,20,CORRECT,['Extract c value'],2022-03-01 15:11:08
1705,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},factor_1_ac_1,input change,4,CORRECT,['Compute first factor'],2022-03-01 15:11:16
1706,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},factor_2_ac_1,input change,5,CORRECT,['Compute first factor'],2022-03-01 15:11:17
1707,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},sum_factor_1,input change,9,CORRECT,['Compute sum of factors'],2022-03-01 15:11:17
1708,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},sum_b_1,input change,checked,CORRECT,['Determine if sum of factors equals s'],2022-03-01 15:11:20
1709,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},new_first_expression,input change,(x+4),CORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 15:11:30
1710,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},new_second_expression,input change,(x+5),CORRECT,['Create second expression from factors when leading coef is 1'],2022-03-01 15:11:35
1711,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},raw_first_expression,input change,(x+4/20),CORRECT,['Transform first expression for slip and slide'],2022-03-01 15:11:59
1712,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},raw_second_expression,input change,(x+5/20),CORRECT,['Transform second expression for slip and slide'],2022-03-01 15:12:09
1713,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},simplified_first_expression,input change,(x+1/2) ,INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 15:12:49
1714,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},simplified_first_expression,input change,(x+1/4) ,INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 15:12:56
1715,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},simplified_first_expression,input change,(x+1/5) ,CORRECT,['Simplify first expression for slip and slide'],2022-03-01 15:13:01
1716,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},simplified_second_expression,input change,(x+1/4) ,CORRECT,['Simplify second expression for slip and slide'],2022-03-01 15:13:16
1717,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},final_first_expression,input change,(5x+1) ,CORRECT,['Finalize first expression for slip and slide'],2022-03-01 15:13:32
1718,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},final_second_expression,input change,(4x+1),CORRECT,['Finalize second expression for slip and slide'],2022-03-01 15:13:47
1719,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},final_answer,input change,(5x+1)(4x+1) ,CORRECT,['Combine expressions to create final factored form'],2022-03-01 15:14:06
1720,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 15:14:06
1721,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 15:14:07
1722,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_slip_slide.html,{'initial_problem': '5x^2-19x+12'},,start new problem,,,,2022-03-01 15:14:07
1723,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_slip_slide.html,{'initial_problem': '25x^2+15x-4'},,start new problem,,,,2022-03-01 15:14:07
1724,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 15:14:07
1725,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '20x^2+9x+1'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 15:14:07
1726,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_slip_slide.html,{'initial_problem': '8x^2+10x-3'},,start new problem,,,,2022-03-01 15:14:07
1727,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_slip_slide.html,{'initial_problem': '20x^2+13x-15'},,start new problem,,,,2022-03-01 15:14:07
1728,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_grouping.html,{'initial_problem': '10x^2+1x-3'},,start new problem,,,,2022-03-01 15:14:13
1729,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_grouping.html,{'initial_problem': '10x^2+1x-3'},a_value,input change,10,CORRECT,['Extract a value'],2022-03-01 15:14:22
1730,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_grouping.html,{'initial_problem': '10x^2+1x-3'},b_value,input change,1,CORRECT,['Extract b value'],2022-03-01 15:14:23
1731,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_grouping.html,{'initial_problem': '10x^2+1x-3'},c_value,input change,-3,CORRECT,['Extract c value'],2022-03-01 15:14:26
1732,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_grouping.html,{'initial_problem': '10x^2+1x-3'},product_ac,input change,-30,CORRECT,['Update r value based on product of ac'],2022-03-01 15:14:31
1733,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_grouping.html,{'initial_problem': '10x^2+1x-3'},factor_1_ac_1,input change,6,CORRECT,['Compute first factor'],2022-03-01 15:15:30
1734,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_grouping.html,{'initial_problem': '10x^2+1x-3'},factor_2_ac_1,input change,-5,CORRECT,['Compute second factor'],2022-03-01 15:15:32
1735,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_grouping.html,{'initial_problem': '10x^2+1x-3'},sum_factor_1,input change,1,CORRECT,['Compute sum of factors'],2022-03-01 15:15:37
1736,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_grouping.html,{'initial_problem': '10x^2+1x-3'},sum_b_1,input change,checked,CORRECT,['Determine if sum of factors equals s'],2022-03-01 15:15:40
1737,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_grouping.html,{'initial_problem': '10x^2+1x-3'},p_value,input change,(x+6) ,INCORRECT,['Extract first p or q value'],2022-03-01 15:20:12
1738,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_grouping.html,{'initial_problem': '10x^2+1x-3'},q_value,input change,(x-5) ,INCORRECT,['Extract first p or q value'],2022-03-01 15:20:26
1739,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},,start new problem,,,,2022-03-01 15:21:16
1740,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_area_box.html,{'initial_problem': '2x^2-3x-2'},,start new problem,,,,2022-03-01 15:21:39
1741,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_area_box.html,{'initial_problem': '2x^2-3x-2'},done,button click,,INCORRECT,[],2022-03-01 15:23:12
1742,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring,factor_slip_slide.html,{'initial_problem': '3x^2+19x+20'},,start new problem,,,,2022-03-01 17:20:10
1743,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '3x^2+19x+20'},a_value,input change,3,CORRECT,['Extract a value'],2022-03-01 17:20:20
1744,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '3x^2+19x+20'},b_value,input change,19,CORRECT,['Extract b value'],2022-03-01 17:20:23
1745,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '3x^2+19x+20'},c_value,input change,20,CORRECT,['Extract c value'],2022-03-01 17:20:25
1746,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '3x^2+19x+20'},product_ac,input change,60,CORRECT,['Compute a times c for slip and slide'],2022-03-01 17:20:38
1747,eabeb7a1-4897-11ec-919c-8f010eb9ad68,factoring,factor_area_box.html,{'initial_problem': '4x^2-18x+20'},,start new problem,,,,2022-03-01 22:47:47
1748,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring,factor_slip_slide.html,{'initial_problem': '4x^2-3x-10'},,start new problem,,,,2022-03-01 22:56:29
1749,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-3x-10'},a_value,input change,4,CORRECT,['Extract a value'],2022-03-01 23:10:44
1750,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-3x-10'},b_value,input change,3,INCORRECT,['Extract b value'],2022-03-01 23:10:47
1751,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-3x-10'},b_value,input change,10,INCORRECT,['Extract b value'],2022-03-01 23:10:53
1752,3a21877d-0413-11ec-ab9e-bd2725c7ea7a,factoring,factor_slip_slide.html,{'initial_problem': '6x^2-5x-4'},,start new problem,,,,2022-03-01 23:14:49
1753,3a21877d-0413-11ec-ab9e-bd2725c7ea7a,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2-5x-4'},a_value,input change,6,CORRECT,['Extract a value'],2022-03-01 23:15:03
1754,3a21877d-0413-11ec-ab9e-bd2725c7ea7a,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2-5x-4'},b_value,input change,-5,CORRECT,['Extract b value'],2022-03-01 23:15:05
1755,3a21877d-0413-11ec-ab9e-bd2725c7ea7a,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2-5x-4'},c_value,input change,-4,CORRECT,['Extract c value'],2022-03-01 23:15:09
1756,3a21877d-0413-11ec-ab9e-bd2725c7ea7a,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2-5x-4'},product_ac,input change,-24,CORRECT,['Compute a times c for slip and slide'],2022-03-01 23:15:31
1757,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-3x-10'},b_value,input change,4,INCORRECT,['Extract b value'],2022-03-01 23:18:06
1758,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-3x-10'},b_value,input change,-3,HINT,['Extract b value'],2022-03-01 23:18:31
1759,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring,factor_leading_one.html,{'initial_problem': 'x^2+6x+5'},,start new problem,,,,2022-03-01 23:30:04
1760,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},,start new problem,,,,2022-03-01 23:30:06
1761,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},a_value,input change,9,CORRECT,['Extract a value'],2022-03-01 23:30:37
1762,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},b_value,input change,8,INCORRECT,['Extract b value'],2022-03-01 23:30:47
1763,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},c_value,input change,8,INCORRECT,['Extract c value'],2022-03-01 23:30:51
1764,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},b_value,input change,16,INCORRECT,['Extract b value'],2022-03-01 23:42:55
1765,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},b_value,input change,8,INCORRECT,['Extract b value'],2022-03-02 01:26:42
1766,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},c_value,input change,8,INCORRECT,['Extract c value'],2022-03-02 01:26:46
1767,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},b_value,input change,-24,CORRECT,['Extract b value'],2022-03-02 01:27:00
1768,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},c_value,input change,16,CORRECT,['Extract c value'],2022-03-02 01:27:05
1769,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},product_ac,input change,144,CORRECT,['Update r value based on product of ac'],2022-03-02 01:27:37
1770,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_1_ac_1,input change,12,CORRECT,['Compute first factor'],2022-03-02 01:27:51
1771,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_2_ac_1,input change,12,CORRECT,['Compute second factor'],2022-03-02 01:27:52
1772,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},sum_factor_1,input change,144,INCORRECT,['Compute sum of factors'],2022-03-02 01:27:56
1773,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},sum_b_1,input change,checked,INCORRECT,[],2022-03-02 01:27:56
1774,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_1_ac_2,input change,9,INCORRECT,[],2022-03-02 01:28:59
1775,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_1_ac_2,input change,48,INCORRECT,[],2022-03-02 01:29:18
1776,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_1_ac_2,input change,72,INCORRECT,[],2022-03-02 01:29:23
1777,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_1_ac_2,input change,3,INCORRECT,[],2022-03-02 01:30:17
1778,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_2_ac_2,input change,4,INCORRECT,[],2022-03-02 01:30:18
1779,2d4eea60-f63b-11eb-8e07-dbc19e0df454,factoring,factor_area_box.html,{'initial_problem': '25x^2-10x+1'},,start new problem,,,,2022-03-02 01:40:27
1780,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_2_ac_2,input change,3,INCORRECT,[],2022-03-02 01:52:37
1781,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_2_ac_2,input change,4,INCORRECT,[],2022-03-02 01:52:51
1782,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_1_ac_2,input change,6,INCORRECT,[],2022-03-02 01:53:16
1783,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_1_ac_2,input change,3,INCORRECT,[],2022-03-02 01:53:20
1784,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring_polynomials,factor_grouping.html,{'initial_problem': '9x^2-24x+16'},factor_1_ac_2,input change,9,INCORRECT,[],2022-03-02 01:53:42
1785,88d88c93-ff7a-11eb-b799-d1d9dd24efdf,factoring,factor_slip_slide.html,{'initial_problem': '6x^2+23x+20'},,start new problem,,,,2022-03-02 01:59:56
1786,0d382ba4-f63b-11eb-ba06-ed5ae755ea8a,factoring,factor_slip_slide.html,{'initial_problem': '9x^2+18x+5'},,start new problem,,,,2022-03-02 02:32:00
1787,2bab4a49-f63b-11eb-a6fd-630e97e32207,factoring,factor_grouping.html,{'initial_problem': '4x^2+4x-3'},,start new problem,,,,2022-03-02 06:24:13
1788,2bab4a49-f63b-11eb-a6fd-630e97e32207,factoring_polynomials,factor_grouping.html,{'initial_problem': '4x^2+4x-3'},a_value,input change,4x,INCORRECT,['Extract a value'],2022-03-02 06:24:28
1789,2bab4a49-f63b-11eb-a6fd-630e97e32207,factoring_polynomials,factor_grouping.html,{'initial_problem': '4x^2+4x-3'},a_value,input change,4x^2,INCORRECT,['Extract a value'],2022-03-02 06:24:37
1790,2bab4a49-f63b-11eb-a6fd-630e97e32207,factoring_polynomials,factor_grouping.html,{'initial_problem': '4x^2+4x-3'},a_value,input change,x^2,INCORRECT,['Extract a value'],2022-03-02 06:24:43
1791,2bab4a49-f63b-11eb-a6fd-630e97e32207,factoring_polynomials,factor_grouping.html,{'initial_problem': '4x^2+4x-3'},a_value,input change,4,HINT,['Extract a value'],2022-03-02 06:24:57
1792,2bab4a49-f63b-11eb-a6fd-630e97e32207,factoring_polynomials,factor_grouping.html,{'initial_problem': '4x^2+4x-3'},a_value,input change,4,CORRECT,['Extract a value'],2022-03-02 06:25:05
1793,2bab4a49-f63b-11eb-a6fd-630e97e32207,factoring_polynomials,factor_grouping.html,{'initial_problem': '4x^2+4x-3'},b_value,input change,4,CORRECT,['Extract b value'],2022-03-02 06:25:09
1794,2bab4a49-f63b-11eb-a6fd-630e97e32207,factoring_polynomials,factor_grouping.html,{'initial_problem': '4x^2+4x-3'},c_value,input change,-3,CORRECT,['Extract c value'],2022-03-02 06:25:14
1796,f7edaae6-f63a-11eb-976f-4baa5e226b5d,factoring,factor_area_box.html,{'initial_problem': '6x^2-1x-1'},,start new problem,,,,2022-03-02 16:47:00
1797,c3ebbbc4-f63a-11eb-9ba6-1ff9bf4e2f99,factoring,factor_leading_one.html,{'initial_problem': 'x^2-1x-6'},,start new problem,,,,2022-03-02 17:15:58
1798,b4046b2c-1bde-11ec-b45f-3b274fa0c164,factoring,factor_leading_one.html,{'initial_problem': 'x^2+8x+15'},,start new problem,,,,2022-03-02 18:17:11
1799,b4046b2c-1bde-11ec-b45f-3b274fa0c164,factoring,factor_leading_one.html,{'initial_problem': 'x^2+7x+12'},,start new problem,,,,2022-03-02 18:18:34
1801,f46be5f9-f63a-11eb-9d0a-0fcdf89dfbb7,factoring,factor_grouping.html,{'initial_problem': '6x^2+13x+6'},,start new problem,,,,2022-03-03 04:35:57
1802,26815378-f63b-11eb-b2f0-ed5ae755ea8a,factoring,factor_area_box.html,{'initial_problem': '15x^2-2x-8'},,start new problem,,,,2022-03-03 04:47:13
1803,c3ebbbc4-f63a-11eb-9ba6-1ff9bf4e2f99,factoring,factor_grouping.html,{'initial_problem': '12x^2-11x-15'},,start new problem,,,,2022-03-03 05:13:57
1804,c3ebbbc4-f63a-11eb-9ba6-1ff9bf4e2f99,factoring,factor_leading_one.html,{'initial_problem': 'x^2-7x+12'},,start new problem,,,,2022-03-03 05:20:28
1805,c3ebbbc4-f63a-11eb-9ba6-1ff9bf4e2f99,factoring,factor_area_box.html,{'initial_problem': '15x^2+8x-16'},,start new problem,,,,2022-03-03 05:39:41
1806,c3ebbbc4-f63a-11eb-9ba6-1ff9bf4e2f99,factoring,factor_grouping.html,{'initial_problem': '6x^2-25x+25'},,start new problem,,,,2022-03-03 05:47:06
1807,c3ebbbc4-f63a-11eb-9ba6-1ff9bf4e2f99,factoring,factor_leading_one.html,{'initial_problem': 'x^2-7x+10'},,start new problem,,,,2022-03-03 05:55:15
1808,c3ebbbc4-f63a-11eb-9ba6-1ff9bf4e2f99,factoring,factor_grouping.html,{'initial_problem': '8x^2+22x+15'},,start new problem,,,,2022-03-03 06:02:25
1809,c3ebbbc4-f63a-11eb-9ba6-1ff9bf4e2f99,factoring,factor_area_box.html,{'initial_problem': '10x^2+1x-2'},,start new problem,,,,2022-03-03 06:26:12
1810,c3ebbbc4-f63a-11eb-9ba6-1ff9bf4e2f99,factoring,factor_grouping.html,{'initial_problem': '25x^2-25x+4'},,start new problem,,,,2022-03-03 06:39:23
1811,b8ceacdb-f63a-11eb-b3af-c34a53d9cf96,factoring,factor_slip_slide.html,{'initial_problem': '6x^2+11x+3'},,start new problem,,,,2022-03-04 01:10:19
